person_id,id,name,character,role
63303,tm94651,Amrish Puri,Balwant Singh,Actor
105226,tm94651,Helen,Sylvia,Actor
105221,tm94651,Pran,Tony,Actor
511559,tm94651,Gajanan Jagirdar,High School Principal,Actor
511558,tm94651,Sajjan,Ramnik Lal Tiwari,Actor
68725,tm94651,Iftekhar,Prosecuting Lawyer,Actor
434348,tm94651,K.N. Singh,Judge,Actor
568116,tm94651,Trilok Kapoor,Unknown,Actor
511561,tm94651,Abhimanyu Sharma,Unknown,Actor
299653,tm94651,Goga Kapoor,Unknown,Actor
105228,tm94651,Mac Mohan,Unknown,Actor
104310,tm94651,Paintal,Unknown,Actor
509316,tm94651,Jagdish Raj,Unknown,Actor
509943,tm94651,Ruby Myers,Unknown,Actor
199763,tm94651,Yunus Parvez,Unknown,Actor
216331,tm94651,Raj Khosla,Director,Director
553375,tm27298,Ahmad Mazhar,Saladin,Actor
225932,tm27298,Nadia Lotfi,Louisa de Lusignan,Actor
215296,tm27298,Salah Zulfikar,Issa (The Swimmer),Actor
558944,tm27298,Leila Fawzi,"Virginia, Princess of Kerak",Actor
520600,tm27298,Hamdy Ghaith,King Richard,Actor
381250,tm27298,Laila Taher,Queen Berengaria,Actor
471620,tm27298,Omar El-Hariri,King Philip of France,Actor
152472,tm27298,Husain Reyadh,Unknown,Actor
530826,tm27298,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",Actor
576037,tm27298,Zaki Toleimat,Duke Arthur,Actor
498370,tm27298,Tewfik El Dekn,Prince of Akka,Actor
899933,tm27298,Mohamed Hamdy,Unknown,Actor
1533795,tm27298,Mohamed Sultan,Unknown,Actor
1533801,tm27298,Mohamed Abdel Gawad,Unknown,Actor
1533807,tm27298,Sami Loutfi,Unknown,Actor
2172269,tm27298,Ibrahim Emara,Unknown,Actor
546021,tm27298,Ahmed Louxor,Unknown,Actor
500657,tm27298,Salah Nazmi,Unknown,Actor
173191,tm27298,Youssef Chahine,Director,Director
63665,tm100027,Dharmendra,Ali Baba,Actor
134657,tm100027,Hema Malini,Morjina,Actor
105220,tm100027,Zeenat Aman,Fatima,Actor
57763,tm100027,Prem Chopra,Shamsher,Actor
514364,tm100027,Zakir Mukhamedzhanov,Unknown,Actor
223525,tm100027,Sofiko Chiaureli,Unknown,Actor
221086,tm100027,Yelena Sanayeva,Unknown,Actor
358575,tm100027,Frunzik Mkrtchyan,Unknown,Actor
219025,tm100027,Maya-Gozel Aimedova,episode (uncredited),Actor
434193,tm100027,Umesh Mehra,Director,Director
514365,tm100027,Latif Faiziyev,Director,Director
225931,tm19608,Faten Hamamah,Amal,Actor
15793,tm19608,Omar Sharif,Ahmed,Actor
219842,tm19608,Zaki Rostom,Taher Pasha,Actor
173189,tm19608,Farid Shawqi,Reyadh,Actor
540702,tm19608,Abdel Warith Assir,Sabir,Actor
493971,tm19608,Ahmad Abdel Waress,Unknown,Actor
520600,tm19608,Hamdy Ghaith,Selim,Actor
562959,tm19608,Abdel Ghani Kamar,Hassan,Actor
988354,tm19608,Zaki Ibrahim,(Lawyer),Actor
173191,tm19608,Youssef Chahine,Director,Director
15793,tm204541,Omar Sharif,Ragab,Actor
225931,tm204541,Faten Hamamah,Hamedah,Actor
225933,tm204541,Ahmed Ramzy,Mamdouh,Actor
498370,tm204541,Tewfik El Dekn,Ezzat,Actor
560735,tm204541,Ferdoos Mohammed,Ragab's Mother,Actor
152472,tm204541,Husain Reyadh,Mamdouh's father,Actor
173191,tm204541,Youssef Chahine,Director,Director
479396,tm259855,Maroun Bagdadi,Director,Director
173252,tm356209,Shammi Kapoor,Shyam,Actor
150319,tm356209,Padmini,Lata,Actor
550685,tm356209,Maria Menado,Maria,Actor
132270,tm356209,Shashikala,Shobha,Actor
222315,tm356209,Agha,Cha Choo,Actor
222342,tm356209,Shakti Samanta,Director,Director
11472,ts45948,Graham Chapman,Various Characters,Actor
1549,ts45948,John Cleese,Various Characters,Actor
11474,ts45948,Eric Idle,Various Characters,Actor
11475,ts45948,Terry Jones,Various Characters,Actor
11476,ts45948,Michael Palin,Various Characters,Actor
16383,ts45948,Ian MacNaughton,Director,Director
216804,tm200475,Ezzat El Alaili,Unknown,Actor
592619,tm200475,Mireille Maalouf,Unknown,Actor
339953,tm200475,Joseph Bou Nassar,Unknown,Actor
943833,tm200475,Philippe Akiki,Unknown,Actor
943835,tm200475,Ahmed Al Zain,Unknown,Actor
479396,tm200475,Maroun Bagdadi,Director,Director
530826,tm90896,Mahmoud el-Meliguy,Madbouli,Actor
557940,tm90896,Hoda Soltan,Unknown,Actor
225934,tm90896,Shukri Sarhan,Tolba,Actor
534050,tm90896,Soheir El-Morshidy,Fatma,Actor
391527,tm90896,Hesham Selim,Ibrahim,Actor
744938,tm90896,Majida El Roumi,Tafida,Actor
676484,tm90896,Ali El Sherif,Unknown,Actor
1095845,tm90896,Rajaa Hussain,Unknown,Actor
524174,tm90896,Sid Ali Kouiret,Unknown,Actor
744936,tm90896,Ali Mahrez,Unknown,Actor
323651,tm90896,Ahmad Bedir,Unknown,Actor
173191,tm90896,Youssef Chahine,Director,Director
867952,tm336403,Mahendra Sandhu,Unknown,Actor
20201,tm336403,Danny Denzongpa,Unknown,Actor
69039,tm336403,Jagdeep,Unknown,Actor
524849,tm336403,Faryal,Unknown,Actor
460070,tm336403,Padma Khanna,Unknown,Actor
66223,tm336403,Asit Sen,Julie's father,Actor
618228,tm336403,Karan Dewan,Unknown,Actor
222315,tm336403,Agha,Unknown,Actor
497329,tm336403,Murad,Unknown,Actor
727227,tm336403,Sabina,Unknown,Actor
549933,tm336403,Mohammed Hussain,Director,Director
1682144,tm107372,Suhail Tatari,Director,Director
218950,tm358653,Mala Sinha,Chabeli,Actor
173252,tm358653,Shammi Kapoor,Ramu,Actor
64409,tm358653,Raaj Kumar,Kalu,Actor
515741,tm358653,Leela Chitnis,Ramu's Mother,Actor
64411,tm358653,Kumkum,Kammo,Actor
434350,tm358653,Dhumal,Bhulo,Actor
216444,tm358653,Tun Tun,Unknown,Actor
64529,tm358653,Asrani,Unknown,Actor
1945610,tm358653,Suresh,Unknown,Actor
2434209,tm259684,Nadia Tueni,Unknown,Actor
479396,tm259684,Maroun Bagdadi,Director,Director
522301,tm403346,A. Salaam,Director,Director
518321,tm16812,Uttam Kumar,Unknown,Actor
522302,tm16812,Sulakshana Pandit,Unknown,Actor
132302,tm16812,Utpal Dutt,Unknown,Actor
906104,tm16812,Alo Sarkar,Director,Director
32954,ts20681,Jerry Seinfeld,Jerry Seinfeld,Actor
12464,ts20681,Jason Alexander,George Costanza,Actor
43320,ts20681,Michael Richards,Cosmo Kramer,Actor
12018,ts20681,Julia Louis-Dreyfus,Elaine Benes,Actor
5313,tm155787,Ray Liotta,Henry Hill,Actor
3748,tm155787,Robert De Niro,James Conway,Actor
9438,tm155787,Joe Pesci,Tommy DeVito,Actor
9439,tm155787,Lorraine Bracco,Karen Hill,Actor
8280,tm155787,Paul Sorvino,Paul Cicero,Actor
9441,tm155787,Frank Sivero,Frankie Carbone,Actor
9443,tm155787,Tony Darrow,Sonny Bunz,Actor
6329,tm155787,Mike Starr,Frenchy,Actor
9444,tm155787,Frank Vincent,Billy Batts,Actor
9440,tm155787,Chuck Low,Morris Kessler,Actor
9442,tm155787,Frank DiLeo,Tuddy Cicero,Actor
507403,tm155787,Henny Youngman,Himself,Actor
9448,tm155787,Gina Mastrogiacomo,Janice Rossi,Actor
9446,tm155787,Catherine Scorsese,Tommy's Mother,Actor
9451,tm155787,Charles Scorsese,Vinnie,Actor
9447,tm155787,Suzanne Shepherd,Karen's Mother,Actor
9449,tm155787,Debi Mazar,Sandy,Actor
9453,tm155787,Margo Winkler,Belle Kessler,Actor
4103,tm155787,Welker White,Lois Byrd,Actor
9454,tm155787,Jerry Vale,Himself,Actor
9455,tm155787,Julie Garfield,Mickey Conway,Actor
53404,tm155787,Christopher Serrone,Young Henry,Actor
9456,tm155787,Elaine Kagan,Henry's Mother,Actor
9457,tm155787,Beau Starr,Henry's Father,Actor
6693,tm155787,Kevin Corrigan,Michael Hill,Actor
9450,tm155787,Michael Imperioli,Spider,Actor
758896,tm155787,Robbie Vinton,Bobby  Vinton,Actor
9034,tm155787,Johnny Williams,Johnny Roastbeef,Actor
9458,tm155787,Daniel P. Conte,Dr. Dan,Actor
9459,tm155787,Tony Conforti,Tony,Actor
598816,tm155787,Frank Pellegrino,Johnny Dio,Actor
9461,tm155787,Ronald Maccone,Ronnie,Actor
9462,tm155787,Tony Sirico,Tony Stacks,Actor
9463,tm155787,Joseph D'Onofrio,Young Tommy,Actor
758894,tm155787,Steve Forleo,City Detective #1,Actor
29074,tm155787,Richard Dioguardi,City Detective #2,Actor
9445,tm155787,Frank Adonis,Anthony Stabile,Actor
758851,tm155787,John Manca,Nickey Eyes,Actor
758804,tm155787,Joseph Bono,Mikey Franzese,Actor
9465,tm155787,Katherine Wallach,Diane,Actor
64226,tm155787,Mark Evan Jacobs,Bruce,Actor
9464,tm155787,Angela Pietropinto,Cicero's Wife,Actor
9467,tm155787,Marianne Leone Cooper,Tuddy's Wife,Actor
758806,tm155787,Marie Michaels,Mrs. Carbone,Actor
758809,tm155787,LoNardo,Frenchy's Wife,Actor
9466,tm155787,Melissa Prophet,Angie,Actor
9452,tm155787,Illeana Douglas,Rosie,Actor
9468,tm155787,Susan Varon,Susan,Actor
9469,tm155787,Elizabeth Whitcraft,Tommy's Girlfriend,Actor
9470,tm155787,Clem Caserta,Joe Buddha,Actor
1852,tm155787,Samuel L. Jackson,Stacks Edwards,Actor
186625,tm155787,Fran McGee,Johnny Roastbeef's Wife,Actor
5684,tm155787,Paul Herman,Dealer,Actor
758907,tm155787,Edward McDonald,Edward McDonald,Actor
758899,tm155787,Edward Hayes,Defense Attorney,Actor
758856,tm155787,Gina Mattia,Young Henry's Sister #2,Actor
758854,tm155787,Joel Calendrillo,Young Henry's Older Brother,Actor
758860,tm155787,Anthony Valentin,Young Michael,Actor
9471,tm155787,Edward D. Murphy,Liquor Cop #1,Actor
9472,tm155787,Michael Citriniti,Liquor Cop #2,Actor
9473,tm155787,Peter Hock,Mailman,Actor
758909,tm155787,Erasmus C. Alfano,Barbeque Wiseguy,Actor
9475,tm155787,John Di Benedetto,Bleeding Man,Actor
9474,tm155787,Manny Alfaro,Gambling Doorman,Actor
758863,tm155787,Thomas Lowry,Hijacked Driver,Actor
9476,tm155787,Margaret Smith,School Guard,Actor
758811,tm155787,Richard Mullally,Cop #1,Actor
9477,tm155787,Frank Albanese,Mob Lawyer,Actor
489798,tm155787,Paul McIsaac,Judge - 1956,Actor
397785,tm155787,Bob Golub,Truck Driver at Diner,Actor
9478,tm155787,Louis Eppolito,Fat Andy,Actor
9480,tm155787,Tony Lip,Frankie The Wop,Actor
758867,tm155787,Mikey Black,Freddy No Nose,Actor
758865,tm155787,Peter Cicale,Pete The Killer,Actor
718520,tm155787,Anthony Powers,Jimmy Two Times,Actor
9482,tm155787,Vincent Pastore,Man with Coatrack,Actor
9479,tm155787,Anthony Alessandro,Henry's 60's crew,Actor
9481,tm155787,Victor Colicchio,Henry's 60's crew,Actor
758812,tm155787,Mike Contessa,Cicero 60's Crew,Actor
9483,tm155787,Philip Suriano,Cicero's 60's crew,Actor
758814,tm155787,Paul Mougey,Terrorized Waiter,Actor
758815,tm155787,Norman Barbera,Bouncer,Actor
758816,tm155787,Anthony Polemeni,Copa Captain,Actor
9484,tm155787,James Quattrochi,Henry Greeter #1,Actor
9485,tm155787,Lawrence Sacco,Henry Greeter #2,Actor
511667,tm155787,Dino Laudicina,Henry Greeter #3,Actor
758934,tm155787,Irving Welzer,Copa Announcer,Actor
758941,tm155787,Jesse Kirtzman,Beach Club Waiter,Actor
758871,tm155787,Russell Halley,Bruce's Brother #1,Actor
758872,tm155787,Spencer Bradley,Bruce's Brother #2,Actor
758817,tm155787,Bob Altman,Karen's Dad,Actor
758819,tm155787,Joanna Bennett,Marie #1,Actor
758820,tm155787,Gayle Lewis,Marie #2,Actor
644723,tm155787,Gaetano Lisi,Paul #3,Actor
758821,tm155787,Luke Walter,Truck Driver,Actor
758823,tm155787,Ed Deacy,Detective Deacy,Actor
758822,tm155787,Larry Silvestri,Detective Silvestri,Actor
9487,tm155787,John 'Cha Cha' Ciarcia,Batts' Crew #1,Actor
758824,tm155787,Vito Picone,Vito,Actor
662606,tm155787,Janis Corsair,Vito's Girlfriend,Actor
1666492,tm155787,Lisa D’Apolito,Lisa,Actor
9486,tm155787,Frank Aquilino,Batt's Crew #2,Actor
9488,tm155787,Vito Antuofermo,Prizefighter,Actor
9489,tm155787,Vincent Gallo,Henry's 70's Crew,Actor
716154,tm155787,Gaetano LoGiudice,Henry's 70's Crew,Actor
4149,tm155787,Garry Pastore,Henry's 70's Crew,Actor
9490,tm155787,Nicole Burdette,Carbone's Girlfriend,Actor
9491,tm155787,Stella Keitel,Henry's Older Child - Judy,Actor
758952,tm155787,Dominique DeVito,Henry's Baby - Ruth,Actor
758953,tm155787,Michaelangelo Graziano,Bar Patron,Actor
758954,tm155787,Paula Kcira,Janice's Girlfriend #1,Actor
758955,tm155787,Nadine Kay,Janoce's Girlfriend #2,Actor
758827,tm155787,Tony Ellis,Bridal Shop Owner,Actor
9492,tm155787,Peter Onorati,Florida Bookie,Actor
750412,tm155787,Jamie deRoy,Bookie's Sister,Actor
758873,tm155787,Joel Blake,Judge - 1971,Actor
758874,tm155787,H. Clay Dear,Security Guard with Lobsters,Actor
758877,tm155787,Thomas Hewson,Drug Buyer,Actor
9493,tm155787,Gene Canfield,Prison Guard in Booth,Actor
758830,tm155787,Margaux Guerard,Judy Hill at 10 Years,Actor
758825,tm155787,Violet Gaynor,Ruth Hill at 8 Years,Actor
9265,tm155787,Tobin Bell,Parole Officer,Actor
9494,tm155787,Berlinda Tolbert,Stacks' Girlfriend,Actor
9495,tm155787,Nancy Cassaro,Joe Buddha's Wife,Actor
758834,tm155787,Adam Wandt,Kid,Actor
758829,tm155787,Joe Gioco,Garbage Man,Actor
9496,tm155787,Isiah Whitlock Jr.,Doctor,Actor
758833,tm155787,Alyson Jones,Judy Hill at 13 Years,Actor
758835,tm155787,Ruby Gaynor,Ruth Hill at 11 Years,Actor
4087,tm155787,Bo Dietl,Arresting Narc,Actor
9500,tm155787,Frank Cassini,50's Wiseguy (uncredited),Actor
9499,tm155787,Anthony Caso,Truck Hijacker (uncredited),Actor
598815,tm155787,Lisa Bostnar,Nickey Eyes' Girlfriend (uncredited),Actor
9507,tm155787,Billy L. Sullivan,Jimmy's Son (uncredited),Actor
1106134,tm155787,Daniela Barbosa,Young Henry's Sister #1,Actor
3308,tm155787,Martin Scorsese,Director,Director
11091,tm22327,Matthew Modine,Pvt. Joker,Actor
4704,tm22327,Adam Baldwin,Animal Mother,Actor
6432,tm22327,Vincent D'Onofrio,Pvt. Pyle,Actor
6647,tm22327,R. Lee Ermey,Gny. Sgt. Hartman,Actor
32851,tm22327,Dorian Harewood,Eightball,Actor
17675,tm22327,Arliss Howard,Pvt. Cowboy,Actor
24205,tm22327,Kevyn Major Howard,Rafterman,Actor
1314,tm22327,Ed O'Ross,Lt. Touchdown,Actor
62513,tm22327,John Terry,Lt. Lockhart,Actor
11655,tm22327,Bruce Boa,Poge Colonel,Actor
205944,tm22327,Kieron Jecchinis,Crazy Earl,Actor
28624,tm22327,Jon Stafford,Doc Jay,Actor
126879,tm22327,Tim Colceri,Doorgunner,Actor
90057,tm22327,Peter Edmund,Snowball,Actor
32191,tm22327,Kirk Taylor,Payback,Actor
50869,tm22327,Ian Tyler,Lt. Cleves,Actor
207528,tm22327,Gary Landon Mills,Donlon,Actor
112301,tm22327,Sal Lopez,T.H.E. Rock,Actor
11743,tm22327,Papillon Soo,Da Nang Hooker,Actor
207531,tm22327,Ngoc Le,VC Sniper,Actor
207535,tm22327,Tan Hung Francione,ARVN Pimp,Actor
182569,tm22327,Marcus D'Amico,Hand Job,Actor
207536,tm22327,Costas Dino Chimona,Chili,Actor
207532,tm22327,Keith Hodiak,Daddy D.A.,Actor
207533,tm22327,Peter Merrill,TV Journalist,Actor
598789,tm22327,Herbert Norville,Daytona Dave,Actor
479173,tm22327,Gil Kopel,Stork,Actor
207529,tm22327,Philip Bailey,Parris Island Recruit and Vietnam Platoon,Actor
1876841,tm22327,Robert E. Hartenberger,Parris Island Recruit and Vietnam Platoon,Actor
44991,tm22327,Steve Hudson,Parris Island Recruit and Vietnam Platoon,Actor
207530,tm22327,John Curtis,Parris Island Recruit and Vietnam Platoon,Actor
93627,tm22327,Chris Maybach,Parris Island Recruit and Vietnam Platoon,Actor
207363,tm22327,Gary Smith,Parris Island Recruit and Vietnam Platoon,Actor
207364,tm22327,Michael Anthony Williams,Parris Island Recruit and Vietnam Platoon,Actor
207365,tm22327,John Wilson,Parris Island Recruit and Vietnam Platoon,Actor
784634,tm22327,Tony Carey,Parris Island Recruit and Vietnam Platoon,Actor
207366,tm22327,Vivian Kubrick,News Camera Operator at Mass Grave (uncredited),Actor
21108,tm22327,Stanley Kubrick,Murphy (voice) (uncredited),Actor
46486,tm22327,David Palffy,Mass Grave Soldier (uncredited),Actor
207367,tm22327,John Ward,TV Camera Operator (uncredited),Actor
1787928,tm22327,David George,Parris Island Recruit and Vietnam Platoon,Actor
21108,tm22327,Stanley Kubrick,Director,Director
3748,tm180542,Robert De Niro,David 'Noodles' Aaronson,Actor
12171,tm180542,James Woods,Maximilian 'Max' Bercovicz,Actor
6756,tm180542,Elizabeth McGovern,Deborah Gelly,Actor
9438,tm180542,Joe Pesci,Frankie Monaldi,Actor
68563,tm180542,Tuesday Weld,Carol,Actor
7749,tm180542,Burt Young,Joe,Actor
16204,tm180542,Treat Williams,James Conway O'Donnell,Actor
28073,tm180542,Danny Aiello,Police Chief Vincent Aiello,Actor
14853,tm180542,Richard Bright,Chicken Joe,Actor
80999,tm180542,James Hayden,Patrick 'Patsy' Goldberg,Actor
24555,tm180542,William Forsythe,Philip 'Cockeye' Stein,Actor
30008,tm180542,Darlanne Fluegel,Eve,Actor
81000,tm180542,Larry Rapp,'Fat' Moe Gelly,Actor
27089,tm180542,Olga Karlatos,Woman in the Puppet Theatre,Actor
81005,tm180542,Frank Gio,Beefy,Actor
1575,tm180542,Jennifer Connelly,Young Deborah,Actor
81001,tm180542,Scott Schutzman Tiler,Young Noodles,Actor
60657,tm180542,Rusty Jacobs,Young Max / David Bailey,Actor
22241,tm180542,Brian Bloom,Young Patsy,Actor
81004,tm180542,Mike Monetti,Young 'Fat' Moe Gelly,Actor
81002,tm180542,Adrian Curran,Young Cockeye,Actor
712557,tm180542,Julie Cohen,Young Peggy,Actor
81003,tm180542,Noah Moazezi,Dominic,Actor
5750,tm180542,James Russo,Bugsy,Actor
9470,tm180542,Clem Caserta,Al Capuano,Actor
81007,tm180542,Frank Sisto,Fred Capuano,Actor
30012,tm180542,Jerry Strivelli,Johnny Capuano,Actor
81008,tm180542,Mike Gendel,Irving Gold,Actor
81009,tm180542,Sandra Solberg,Friend of Young Deborah,Actor
81006,tm180542,Margherita Pace,Young Deborah (Double),Actor
5684,tm180542,Paul Herman,Monkey,Actor
111590,tm180542,Bruno Iannone,Thug,Actor
61606,tm180542,Bruno Bilotta,Chinese Theater Spectator (uncredited),Actor
29073,tm180542,Ray Dittrich,Trigger,Actor
11550,tm180542,Richard Foronjy,Officer Whitey,Actor
20581,tm180542,Mario Brega,Mandy,Actor
752070,tm180542,Angelo Florio,Willie the Ape,Actor
5940,tm180542,Marcia Jean Kurtz,Max's Mother,Actor
821438,tm180542,Gerard Murphy,Crowning,Actor
112286,tm180542,Dutch Miller,Van Linden,Actor
17817,tm180542,Robert Harper,Sharkey,Actor
302112,tm180542,Amy Ryder,Peggy,Actor
476911,tm180542,Karen Shallo,Mrs. Aiello,Actor
1341561,tm180542,Frankie Caserta,Bugsy's Gang,Actor
1341749,tm180542,Joey Marzella,Bugsy's Gang,Actor
298686,tm180542,Marvin Scott,Interviewer,Actor
1341620,tm180542,Ann Neville,Girl in Coffin,Actor
551078,tm180542,Joey Faye,Adorable Old Man,Actor
1341629,tm180542,Linda Ipanema,Nurse Thompson,Actor
116852,tm180542,Tandy Cronyn,Reporter 1,Actor
469888,tm180542,Richard Zobel,Reporter 2,Actor
17146,tm180542,Baxter Harris,Reporter 3,Actor
1594,tm180542,Arnon Milchan,Chauffeur,Actor
1341752,tm180542,Marty Licata,Cemetery Caretaker,Actor
6642,tm180542,Estelle Harris,Peggy's Mother,Actor
1341618,tm180542,Gerritt Debeer,Drunk,Actor
1030723,tm180542,Alexander Godfrey,Newstand Man,Actor
1419294,tm180542,Cliff Cudney,Mounted Policeman,Actor
1341539,tm180542,Paul Farentino,2nd Mounted Policeman,Actor
924004,tm180542,Bruce Bahrenburg,Sgt. P. Halloran,Actor
1341479,tm180542,Mort Freeman,Street Singer,Actor
1341416,tm180542,Massimo Liti,Young Macrò,Actor
1341637,tm180542,Jay Zeely,Foreman,Actor
47416,tm180542,Salvatore Billa,One of Beefy's Thugs (uncredited),Actor
1341643,tm180542,Greg Anthony,Bar Room Patron (uncredited),Actor
94114,tm180542,Scott Coffey,Bugsy's Gang (uncredited),Actor
1341529,tm180542,Matteo Cafiso,Boy in Park (uncredited),Actor
1341460,tm180542,Nunzio Giuliani,Speakeasy Drum Player (uncredited),Actor
1341491,tm180542,Nelson Camp,Newspaper Salesman (uncredited),Actor
1341417,tm180542,Dario Iori,Speakeasy Banjo Player (uncredited),Actor
1341484,tm180542,Ole Jorgensen,Speakeasy Percussionist (uncredited),Actor
434738,tm180542,Francesca Leone,David Bailey's Girlfriend (uncredited),Actor
1341412,tm180542,Chuck Low,Deborah Gelly's Father (uncredited),Actor
469679,tm180542,Ron Nummi,Waiter (uncredited),Actor
1341712,tm180542,Ryan Paris,Speakeasy Patron (uncredited),Actor
1341601,tm180542,Nicola Roberto,Speakeasy Trumpet Player (uncredited),Actor
543125,tm180542,Gianni Sanjust,Speakeasy Clarinet Player (uncredited),Actor
488781,tm180542,Alex Serra,Speakeasy Vocalist (uncredited),Actor
551439,tm180542,Susan Spafford,Nurse (uncredited),Actor
120119,tm180542,Mark Frazer,Pimp (uncredited),Actor
506691,tm180542,Maria Pia Monicelli,Prostitute (uncredited),Actor
7205,tm180542,Louise Fletcher,Riverdale Cemetery Director (uncredited),Actor
81010,tm180542,Claudio Mancini,Syndacalist (uncredited),Actor
37242,tm180542,Sergio Leone,Director,Director
5455,tm138875,Billy Crystal,Harry Burns,Actor
20759,tm138875,Meg Ryan,Sally Albright,Actor
1990,tm138875,Carrie Fisher,Marie,Actor
10428,tm138875,Bruno Kirby,Jess,Actor
20760,tm138875,Steven Ford,Joe,Actor
20761,tm138875,Lisa Jane Persky,Alice,Actor
20762,tm138875,Michelle Nicastro,Amanda,Actor
20763,tm138875,Gretchen Palmer,Stewardess,Actor
20764,tm138875,Robert Alan Beuth,Man on Aisle,Actor
20765,tm138875,David Burdick,9 Year Old Boy,Actor
20766,tm138875,Joe Viviani,Judge,Actor
193,tm138875,Harley Jane Kozak,Helen,Actor
20767,tm138875,Joseph Hunt,Waiter at Wedding,Actor
20768,tm138875,Kevin Rooney,Ira,Actor
20769,tm138875,Franc Luz,Julian,Actor
4372,tm138875,Tracy Reiner,Emily,Actor
28497,tm138875,Kyle T. Heffner,Gary,Actor
1379831,tm138875,Kimberley LaMarque,Waitress,Actor
1542517,tm138875,Stacey Katzin,Hostess,Actor
511536,tm138875,Estelle Reiner,Older Woman Customer,Actor
1426149,tm138875,John Arceri,Christmas Tree Salesman,Actor
